0.0102301 0.000621695
0.0153447 0.00124337
0.0204588 0.00186499
0.0255721 0.00248655
0.0306846 0.00310801
0.0357959 0.00372935
0.0409059 0.00435056
0.0460145 0.00497159
0.0511213 0.00559245
0.0562264 0.00621309
0.0613293 0.0068335
0.0664301 0.00745365
0.0715284 0.00807352
0.0766241 0.00869309
0.081717 0.00931232
0.086807 0.00993121
0.0918937 0.0105497
0.0969771 0.0111678
0.102057 0.0117855
0.107133 0.0124028
0.112205 0.0130196
0.117273 0.0136359
0.122337 0.0142517
0.127397 0.0148669
0.132451 0.0154816
0.137501 0.0160957
0.142546 0.0167092
0.147585 0.0173221
0.152619 0.0179343
0.157648 0.0185458
0.162671 0.0191567
0.167687 0.0197668
0.172698 0.0203762
0.177702 0.0209848
0.1827 0.0215926
0.187691 0.0221996
0.192675 0.0228058
0.197652 0.0234111
0.202622 0.0240155
0.207585 0.024619
0.212539 0.0252216
0.217486 0.0258233
0.222425 0.026424
0.227356 0.0270237
0.232278 0.0276223
0.237192 0.0282199
0.242098 0.0288165
0.246994 0.029412
0.251881 0.0300064
0.256759 0.0305996
0.261627 0.0311917
0.266486 0.0317826
0.271335 0.0323723
0.276174 0.0329608
0.281003 0.0335481
0.285822 0.0341341
0.29063 0.0347188
0.295427 0.0353022
0.300213 0.0358843
0.304989 0.036465
0.309753 0.0370443
0.314505 0.0376223
0.319247 0.0381988
0.323976 0.0387739
0.328693 0.0393476
0.333399 0.0399197
0.338092 0.0404904
0.342772 0.0410595
0.34744 0.0416271
0.352095 0.0421931
0.356737 0.0427576
0.361366 0.0433204
0.365982 0.0438816
0.370584 0.0444411
0.375172 0.044999
0.379747 0.0455552
0.384307 0.0461096
0.388853 0.0466623
0.393385 0.0472133
0.397903 0.0477625
0.402405 0.0483099
0.406893 0.0488554
0.411366 0.0493992
0.415824 0.049941
0.420266 0.050481
0.424693 0.0510191
0.429104 0.0515553
0.433499 0.0520895
0.437878 0.0526218
0.442241 0.053152
0.446587 0.0536803
0.450917 0.0542066
0.455231 0.0547308
0.459527 0.055253
0.463807 0.0557731
0.468069 0.056291
0.472314 0.0568069
0.476541 0.0573206
0.480751 0.0578322
0.484943 0.0583416
0.489117 0.0588488
0.493273 0.0593537
0.497411 0.0598565
0.50153 0.060357
0.505631 0.0608552
0.509712 0.0613511
0.513775 0.0618447
0.517819 0.062336
0.521844 0.0628249
0.525849 0.0633115
0.529835 0.0637957
0.533801 0.0642775
0.537748 0.0647568
0.541674 0.0652338
0.54558 0.0657082
0.549466 0.0661802
0.553332 0.0666498
0.557177 0.0671168
0.561002 0.0675812
0.564805 0.0680431
0.568588 0.0685025
0.572349 0.0689593
0.576089 0.0694135
0.579808 0.0698651
0.583505 0.070314
0.587181 0.0707603
0.590834 0.0712039
0.594466 0.0716449
0.598076 0.0720832
0.601663 0.0725187
0.605228 0.0729515
0.60877 0.0733816
0.61229 0.0738089
0.615787 0.0742334
0.619261 0.0746551
0.622712 0.075074
0.62614 0.0754901
0.629544 0.0759034
0.632926 0.0763138
0.636283 0.0767213
0.639617 0.0771259
0.642927 0.0775277
0.646213 0.0779265
0.649475 0.0783223
0.652712 0.0787153
0.655926 0.0791052
0.659115 0.0794922
0.662279 0.0798762
0.665419 0.0802572
0.668534 0.0806351
0.671624 0.0810101
0.674688 0.0813819
0.677728 0.0817507
0.680743 0.0821165
0.683732 0.0824791
0.686695 0.0828387
0.689633 0.0831951
0.692545 0.0835484
0.695431 0.0838985
0.698292 0.0842455
0.701126 0.0845893
0.703934 0.0849299
0.706716 0.0852673
0.709471 0.0856016
0.7122 0.0859326
0.714902 0.0862603
0.717578 0.0865848
0.720226 0.0869061
0.722848 0.0872241
0.725443 0.0875388
0.72801 0.0878502
0.730551 0.0881582
0.733064 0.088463
0.73555 0.0887645
0.738008 0.0890626
0.740439 0.0893573
0.742842 0.0896487
0.745217 0.0899367
0.747564 0.0902213
0.749883 0.0905025
0.752174 0.0907804
0.754438 0.0910548
0.756672 0.0913257
0.758879 0.0915933
0.761057 0.0918573
0.763207 0.092118
0.765328 0.0923751
0.76742 0.0926288
0.769484 0.092879
0.771519 0.0931257
0.773525 0.0933689
0.775502 0.0936086
0.77745 0.0938447
0.779368 0.0940773
0.781258 0.0943064
0.783118 0.0945319
0.784949 0.0947539
0.786751 0.0949723
0.788523 0.0951871
0.790266 0.0953984
0.791979 0.095606
0.793662 0.0958101
0.795316 0.0960105
0.796939 0.0962073
0.798533 0.0964005
0.800097 0.0965901
0.801631 0.096776
0.803135 0.0969583
0.804608 0.097137
0.806052 0.097312
0.807465 0.0974833
0.808848 0.0976509
0.810201 0.0978149
0.811523 0.0979752
0.812815 0.0981318
0.814077 0.0982847
0.815307 0.0984339
0.816508 0.0985794
0.817677 0.0987212
0.818816 0.0988593
0.819924 0.0989936
0.821002 0.0991243
0.822048 0.0992512
0.823064 0.0993743
0.824049 0.0994937
0.825003 0.0996094
0.825926 0.0997213
0.826817 0.0998295
0.827678 0.0999339
0.828508 0.100035
0.829307 0.100131
0.830074 0.100225
0.830811 0.100314
0.831516 0.100399
